DATASET_DOMAINS
SEPARATOR COMMA
DATASET_LABEL,Domains
THX61658.1,397,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|116|339|#7df62d|PF00264_Common central domain of tyrosinase
KAF5618744.1,395
THV86357.1,392
KAH8892226.1,393
KAJ5540236.1,356
XP_029762336.1,392
KNG48215.1,374
KAH8902557.1,383
THZ05885.1,392
THW98802.1,392
KAG2164324.1,392
THY97290.1,392
KAK1691319.1,414
THW67190.1,397
XP_007715918.1,418
KAH8601176.1,402
KAK2015887.1,386
XP_014084559.1,418
THW47849.1,392
RYN72214.1,383
XP_031004990.1,409
XP_049242587.1,388
CAJ0551423.1,387
KAK0375561.1,392
KAK1451893.1,392
KAK1514558.1,392
THV67373.1,397
KAK1545558.1,392
XP_043172226.1,326
OSS47223.1,400
KAB2109911.1,386
KAG7071303.1,379,HH|111|317|#7df62d|PF00264_Common central domain of tyrosinase
KAI6753956.1,387
RMY57445.1,236
XP_011121477.1,389
KAI6858712.1,275
RII23320.1,382
OBT52014.1,360
EXF74298.1,392
KAI0408570.1,386
XP_043171183.1,397
XP_016758932.1,394,HH|90|334|#7df62d|PF00264_Common central domain of tyrosinase
KAG5759189.1,386
KAK1846234.1,303
KAH8637333.1,391,HH|100|332|#7df62d|PF00264_Common central domain of tyrosinase
KAF3273752.1,389
KAG5786907.1,386
KAH7092283.1,386
KAJ6011524.1,356
KAH7142037.1,397
KAI8243906.1,393
KAG7105420.1,403
CAE7180052.1,347
XP_053055356.1,392
OHW92206.1,352
KAG5744610.1,386
TDZ34409.1,408
KAB5560194.1,410
KAI3544097.1,392
KAF5236897.1,825,RE|1|26|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|99|324|#7df62d|PF00264_Common central domain of tyrosinase
XP_003007661.1,403
XP_038741157.1,561,HH|81|131|#356d79|PF01192_RNA polymerase Rpb6,HH|269|502|#7df62d|PF00264_Common central domain of tyrosinase
KAK1531793.1,383
GJC78780.1,383
XP_001794705.1,399
CAI9626072.1,382
KXL45641.1,390
XP_007925877.1,397
KFA68508.1,390,RE|1|25|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|107|332|#7df62d|PF00264_Common central domain of tyrosinase
KAI8271913.1,385
SCO87638.1,387
KAH6953496.1,387
XP_040790039.1,371
TIA22683.1,392
XP_038767284.1,392
THY72922.1,392
XP_038756647.1,397
KAI8234427.1,385
KAG5656950.1,387
KAH4961060.1,399
KAH4034293.1,399
KAH4260969.1,399
XP_031036536.2,387
PCD30308.1,387
XP_056919612.1,356
XP_001932676.1,623
KAK1967058.1,352
XP_022481301.1,404
XP_038749526.1,383
KAH7348468.1,390
XP_001939229.1,417
KAH0425128.1,385
EWY87618.1,387
KAF3343321.1,403
EXL47769.1,387
XP_007691481.1,372
XP_007707360.1,372
KAH7475931.1,387
EWZ79971.1,387
XP_014078741.1,372
KAK0647982.1,409
KAF2832891.1,386
XP_028505829.1,417
KAH4350422.1,404
KAF4960600.1,387
KAH8172513.1,404,HH|116|345|#7df62d|PF00264_Common central domain of tyrosinase
KAH7080473.1,382
KAI4709546.1,420
SPQ19171.1,395
KAH7006893.1,397
XP_038787974.1,382
KAF4547359.1,399,HH|106|342|#7df62d|PF00264_Common central domain of tyrosinase
KAH7395059.1,419
KAJ4114855.1,387
KAJ4118908.1,389
KAF4306459.1,401,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|105|339|#7df62d|PF00264_Common central domain of tyrosinase
KAE8454501.1,400,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|111|341|#7df62d|PF00264_Common central domain of tyrosinase,EL|5|27|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
RYN24296.1,382
KAF5268435.1,387
XP_038790878.1,417
KZL70564.1,383,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|94|325|#7df62d|PF00264_Common central domain of tyrosinase
KEY63887.1,390
KPM45912.1,354
OWY41635.1,382
KAJ0279493.1,387
KAF4823402.1,385
THZ39507.1,392
KAF7928976.1,397
KAB2111452.1,417
XP_014561310.1,372
TLD32702.1,386
XP_031881135.1,385
KAI3556616.1,392
KAI9046822.1,380
XP_028497655.1,403
KAI1360539.1,385
KAF0320334.1,385
KAI8292280.1,385
XP_007672900.1,314
THV91153.1,392
KAI9744548.1,407,HH|102|350|#7df62d|PF00264_Common central domain of tyrosinase
XP_036497115.1,385
TGO32732.1,397
TGO52359.1,397
OLN87556.1,385
XP_031017035.1,388
KAH8783066.1,392,HH|100|333|#7df62d|PF00264_Common central domain of tyrosinase
XP_049194113.1,388
KAF4835189.1,385
KAF4856947.1,385
XP_029743791.1,386
KAH7561700.1,490,HH|119|360|#7df62d|PF00264_Common central domain of tyrosinase
KAI3580719.1,387
THW68282.1,392
KAI0976146.1,388
XP_046117024.1,387
KAI8270169.1,385
THY65534.1,392
XP_037181364.1,385
KAJ5013042.1,385
XP_024511154.1,388
GKT88766.1,309
KAF2829247.1,419
KAJ5916146.1,324
KAH4203256.1,372
KAF6828951.1,328
KAF5001565.1,387
RYN88763.1,382
KAJ4339763.1,388
KAK0671591.1,380
KAK1714393.1,365
KAF3032426.1,388
KAI8190461.1,387
KAK0649761.1,386
KAF5001229.1,387
KAH7558868.1,403,HH|63|281|#7df62d|PF00264_Common central domain of tyrosinase
THV46191.1,397
KAH6686711.1,397,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|111|338|#7df62d|PF00264_Common central domain of tyrosinase
KAF1838093.1,416
KAF3930659.1,389
ENH62296.1,382
XP_044646455.1,343
KAK1624358.1,371
KAJ4082331.1,358
XP_045259615.1,385
KAH6623325.1,382
XP_051359377.1,387
KAG7120828.1,403
XP_007700666.1,372
KAH6967637.1,397
XP_016642676.1,407
KAI8214821.1,387
KAJ0276189.1,385
TDZ24269.1,408
CAG9987558.1,387
OAL48310.1,354
KAI9152191.1,387,HH|102|328|#7df62d|PF00264_Common central domain of tyrosinase
KAF4830445.1,393
KAI8290193.1,387
KAH9233045.1,385
XP_045957468.1,414
TDZ32627.1,408
KAI5359040.1,392
KAI0816745.1,395
XP_003837369.1,420
KAH7390053.1,397,RE|1|27|#27220e|SignalP-TM_SignalP-TM,RE|1|15|#eebe41|SignalP-noTM_SignalP-noTM,HH|113|339|#7df62d|PF00264_Common central domain of tyrosinase
KAJ4108497.1,373
XP_045269920.1,412
KAF5586964.1,382
KAF5026427.1,387
RPA84604.1,422,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|132|364|#7df62d|PF00264_Common central domain of tyrosinase
KAK1687653.1,392
XP_001223255.1,733,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|109|340|#7df62d|PF00264_Common central domain of tyrosinase,HH|625|732|#a73a23|PF20493_Fungal WD-like
KZL77858.1,383
XP_057082291.1,363
XP_046101281.1,397
TGO46246.1,397
KAG7284389.1,305
KAF2998458.1,380
XP_045978805.1,388
THY55151.1,392
KAH7412780.1,390
KAF2819321.1,371
KAK1829565.1,393
KAK0736325.1,351
XP_056789718.1,368
KAH7398466.1,420
KAF3049044.1,388
GKT74337.1,380
KAH7199412.1,382
KAJ4066512.1,362
KAF5531586.1,382
KAH7079758.1,318
WKT47112.1,382
EQB44218.1,385
EXA41510.1,382
CAG9945741.1,387
KAK0704646.1,388,HH|97|326|#7df62d|PF00264_Common central domain of tyrosinase
TIA32454.1,377
EXK86057.1,382
XP_033537754.1,327
XP_038809836.1,397
PVH76332.1,316
RFU78106.1,386
KAG7412907.1,382
TVY16990.1,394,RE|1|25|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|98|337|#7df62d|PF00264_Common central domain of tyrosinase
PVH78111.1,392
KAI1523147.1,341
TDZ20101.1,385
KAF2848810.1,382
KZL72889.1,352
KAI1071342.1,388
KAJ5648610.1,355
TEA07494.1,385
CRJ96543.1,420
KAJ4007790.1,388
KAI4706288.1,399
CAH0043243.1,387
KFA69870.1,347
KAK1711415.1,392
KAG9194708.1,417
POE94522.1,307
XP_033521031.1,374
XP_049228831.1,363
KAH8591365.1,362
KAF5262556.1,382
GKT52966.1,309
RYN18869.1,385
XP_038727479.1,397
EXM16091.1,382
EXK76468.1,387
KZL76023.1,393
KAJ5644555.1,343
KAH8790171.1,368
XP_057097788.1,366
SCO86297.1,382
KXH29449.1,383
KAH8806318.1,368
KAH9214621.1,390
XP_049201972.1,420
KAH6712418.1,390
RII08930.1,382
XP_022470530.1,394
KAF3316497.1,389
XP_053052706.1,383
KAH7168322.1,905,HH|99|324|#7df62d|PF00264_Common central domain of tyrosinase
EXF74258.1,383
KAH6847638.1,384,HH|101|324|#7df62d|PF00264_Common central domain of tyrosinase
KAI4603166.1,396
KAH7398700.1,382,RE|1|26|#27220e|SignalP-TM_SignalP-TM,HH|93|323|#7df62d|PF00264_Common central domain of tyrosinase
XP_049185932.1,399
XP_049219747.1,324
XP_049240202.1,399
KAJ0382023.1,393
XP_049206889.1,399
KAK1673584.1,371
KAA8623626.1,775,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|397|631|#bff87f|PF01494_FAD binding domain,HH|100|326|#7df62d|PF00264_Common central domain of tyrosinase
KAI4616681.1,399
KAK0670129.1,413
OAK98258.1,382
CAD0024666.1,393
KAI1671907.1,775
KAI0576421.1,387
XP_051349711.1,399
XP_049222766.1,399
CZS97630.1,378,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|90|320|#7df62d|PF00264_Common central domain of tyrosinase
CAG7559744.1,388
KAJ0161203.1,398
KAG9386964.1,758
XP_007832423.1,393
XP_031070728.1,382
XP_046103953.1,386,RE|1|26|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|97|327|#7df62d|PF00264_Common central domain of tyrosinase
RII07136.1,397
XP_023460129.1,412
CCF32411.1,352
KAI4701564.1,399
KAG9233577.1,394
KAI0580894.1,775
TQN71850.1,393
POS76836.1,331
XP_007911025.1,377
XP_053032759.1,387
KAI0158926.1,396
KAH6649476.1,380
XP_051322683.1,399
KAF6791402.1,387
GJC86039.1,352
CCF43561.1,389,RE|1|20|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|97|322|#7df62d|PF00264_Common central domain of tyrosinase
TDZ38838.1,385
KAH6988915.1,386
CZT11605.1,393
TKA30059.1,394
KAI1070988.1,388
KAJ3534529.1,387
KXH67086.1,392
XP_047767437.1,328
KAF2634301.1,355
KAG2160971.1,377
KAI9731319.1,407,HH|108|349|#7df62d|PF00264_Common central domain of tyrosinase
CAG8950233.1,372
XP_041681116.1,382
XP_033552346.1,399
POS76463.1,390,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|102|332|#7df62d|PF00264_Common central domain of tyrosinase
KAJ0331527.1,385
KAJ0314332.1,385
KAA8563979.1,692,HH|481|656|#0e9e4a|PF00445_Ribonuclease T2 family,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|104|335|#7df62d|PF00264_Common central domain of tyrosinase
XP_056972877.1,356
XP_041690937.1,392
KAK2009611.1,395
KAG4436211.1,397
KAF4960768.1,382
TDZ36435.1,385
KAH8888541.1,410
KAI0429661.1,392
XP_044678529.1,382
CAD0045226.1,393
KAH4002708.1,417
KAJ9496645.1,337
XP_058352530.1,397
KAH8907955.1,409
KAF2852689.1,355
XP_018744582.1,382
KAF5652406.1,382
TGO22835.1,397
KAH7242681.1,387
XP_046025364.1,780
RKK77785.1,382
KAH7310934.1,397
CZT44576.1,393
KAI1331101.1,386
SCV36313.1,382
KAF3014290.1,403
KAI8295363.1,388
PNP79834.1,382
XP_045963856.1,394
XP_003659809.1,375
CAG9945913.1,388
XP_023432682.1,382
KAI1282377.1,395
RKL45011.1,382
KAG4257928.1,382
KAI7908470.1,431
KLP07669.1,382
KAJ8116538.1,383
KAI6585502.1,446
KAH7313887.1,402
KAI9712652.1,405,HH|111|343|#7df62d|PF00264_Common central domain of tyrosinase
CRK47151.1,420
KAI1355561.1,395
CVK92024.1,382
TGO13305.1,400
KAF2972959.1,402
KAF2207607.1,345
XP_031036704.2,382
KAG9199920.1,390
TVY52368.1,414,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|98|357|#7df62d|PF00264_Common central domain of tyrosinase
XP_011393251.1,391,RE|1|26|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|94|332|#7df62d|PF00264_Common central domain of tyrosinase
OHW95781.1,394
XP_018390770.1,786,RE|1|25|#27220e|SignalP-TM_SignalP-TM,RE|1|26|#eebe41|SignalP-noTM_SignalP-noTM,HH|394|733|#bff87f|PF01494_FAD binding domain,HH|106|330|#7df62d|PF00264_Common central domain of tyrosinase,EL|7|29|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
SCV61032.1,382
KLO88715.1,382
KAK0610013.1,391,HH|101|332|#7df62d|PF00264_Common central domain of tyrosinase
XP_009216839.1,400,RE|1|31|#27220e|SignalP-TM_SignalP-TM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|26|#eebe41|SignalP-noTM_SignalP-noTM,HH|110|337|#7df62d|PF00264_Common central domain of tyrosinase
XP_024553708.1,397
QGI66450.1,382
KAH9214063.1,335
KLP16174.1,382
QGI83691.1,382
KEY73042.1,352
XP_003666010.1,424
KDN70624.1,488
KAJ4316647.1,331
XP_040882445.1,344
XP_001903303.1,351
OSS47097.1,390
RFN43632.1,388
XP_031083361.1,382
KAF2843002.1,417,RE|1|20|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|113|358|#7df62d|PF00264_Common central domain of tyrosinase
KAJ4371821.1,388
KAF5557725.1,379
EWZ81890.1,382
XP_030980203.1,376
XP_009219389.1,387,RE|1|23|#27220e|SignalP-TM_SignalP-TM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,HH|102|329|#7df62d|PF00264_Common central domain of tyrosinase
EXK33567.1,382
XP_007292127.1,396,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|115|338|#7df62d|PF00264_Common central domain of tyrosinase
XP_045979372.1,388
TID03838.1,393
XP_003715955.1,386
KAF5602644.1,382
KAF2721002.1,391
RYO29491.1,397
CAH0046125.1,388
XP_028507358.1,397
CAA9962784.1,775
EXL44344.1,382
KAK0721251.1,332
KAK0725080.1,382
KAI1154252.1,386
KAJ9421177.1,382
XP_033538233.1,396,RE|1|19|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|104|338|#7df62d|PF00264_Common central domain of tyrosinase
XP_056751383.1,362
XP_056996212.1,355
KAF2998561.1,397
XP_056542873.1,334
KAH8891503.1,357
CAH0053672.1,393
KAI6301604.1,388,RE|1|29|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,HH|101|328|#7df62d|PF00264_Common central domain of tyrosinase
KAH7477884.1,382
XP_018158427.1,396
KAI0874785.1,386
KZL64229.1,566,RE|1|28|#eebe41|SignalP-noTM_SignalP-noTM,HH|274|508|#7df62d|PF00264_Common central domain of tyrosinase,EL|85|102|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAH9431945.1,446
KAG7294580.1,360,HH|233|302|#7df62d|PF00264_Common central domain of tyrosinase,HH|107|228|#7df62d|PF00264_Common central domain of tyrosinase
KAI6400746.1,453
XP_031021726.1,388
KAI6716815.1,393,HH|102|332|#7df62d|PF00264_Common central domain of tyrosinase
KAH4050088.1,417
XP_003720441.1,453
KAF5709799.1,382
XP_044645706.1,399
KAH5294049.1,417
KAI0538252.1,389
KAH4895783.1,417
KZL85167.1,425,HH|137|367|#7df62d|PF00264_Common central domain of tyrosinase
OSS44973.1,423
KAI0415835.1,388
KAJ4129046.1,388
CDP26527.1,413
XP_018035709.1,399
KAI0118752.1,393
VBB76622.1,413
XP_043167597.1,349,RE|1|20|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|100|239|#7df62d|PF00264_Common central domain of tyrosinase,HH|250|291|#7df62d|PF00264_Common central domain of tyrosinase
TKX26507.1,386
EXL75713.1,382
PMD29913.1,392,RE|1|28|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|108|329|#7df62d|PF00264_Common central domain of tyrosinase
CAI6014185.1,387
KAK1749877.1,384
XP_051287078.1,399
RBQ72003.1,382
KIL84553.1,606,HH|104|329|#7df62d|PF00264_Common central domain of tyrosinase
KAG9188704.1,318
KAK2611347.1,413
RBR10924.1,382
KFA72651.1,375,RE|1|17|#eebe41|SignalP-noTM_SignalP-noTM,HH|95|312|#7df62d|PF00264_Common central domain of tyrosinase
KAF7537824.1,408
CAH0003536.1,388
KAE9371920.1,392
RWA12789.1,388
CAG7556464.1,388
KAJ4322719.1,351
CAG9942920.1,393
XP_008030362.1,385
KAI1845731.1,394
XP_008028825.1,374
XP_025585577.1,390
KAH0351061.1,384
CAH0023843.1,393
PQE04556.1,698,HH|489|664|#0e9e4a|PF00445_Ribonuclease T2 family,HH|120|363|#7df62d|PF00264_Common central domain of tyrosinase
KAJ6093434.1,356
XP_014168694.1,401,RE|1|20|#27220e|SignalP-TM_SignalP-TM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|108|339|#7df62d|PF00264_Common central domain of tyrosinase
KAI1171050.1,392
KAI6495949.1,446
OAK97054.1,297
KAF2839090.1,384,RE|1|26|#eebe41|SignalP-noTM_SignalP-noTM,HH|102|330|#7df62d|PF00264_Common central domain of tyrosinase
UKZ80146.1,352
ORY05582.1,385,HH|95|325|#7df62d|PF00264_Common central domain of tyrosinase
KAG4284464.1,778
XP_007694887.1,402
XP_018164222.1,391
TVY61108.1,587
KAI1127771.1,393
XP_049177116.1,394
GJC92022.1,393
XP_052998213.1,410
CAD0057350.1,393
KAH8194841.1,464,HH|105|337|#7df62d|PF00264_Common central domain of tyrosinase
RKK16106.1,382
TVY86565.1,402
MCJ1430905.1,269
XP_003659834.1,281
KAJ0158169.1,395
KAF2994506.1,423
KAI7782336.1,410
USP76068.1,418
KAH8846528.1,446
KAH7418000.1,394
KAF0328616.1,377
UFQ90400.1,386
KAG4430480.1,394
KAG7287219.1,408
XP_049251885.1,409,RE|1|12|#27220e|SignalP-TM_SignalP-TM,HH|97|350|#7df62d|PF00264_Common central domain of tyrosinase
KAG7118751.1,557,HH|51|171|#7321dd|PF00149_Calcineurin-like phosphoesterase,HH|264|495|#7df62d|PF00264_Common central domain of tyrosinase
CCF40199.1,396
KAF7514939.1,394
PPJ59263.1,412
XP_056518488.1,360
KAJ4244597.1,387
KAE8445428.1,394
TAQ89355.1,407,HH|115|349|#7df62d|PF00264_Common central domain of tyrosinase
KAF5659217.1,382
KZL74307.1,380
EGZ77183.1,391
XP_008085821.1,408,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|116|351|#7df62d|PF00264_Common central domain of tyrosinase
KAH6854785.1,376
KAE8872225.1,775
XP_025583802.1,388
EFQ95836.1,775
KAF4439577.1,382
XP_046029992.1,399
KAB2106758.1,397
XP_008024906.1,399
XP_018387024.1,397
KAE8844261.1,775
KAI0442180.1,388
XP_049233419.1,389
6Z1S_A,425
KAF2458395.1,396,RE|1|26|#eebe41|SignalP-noTM_SignalP-noTM,HH|109|336|#7df62d|PF00264_Common central domain of tyrosinase
KAJ4400392.1,388
TID02585.1,503
XP_044651046.1,392
XP_023621321.1,400,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|106|334|#7df62d|PF00264_Common central domain of tyrosinase
KAF3044072.1,423
XP_018162984.1,507
RJE26808.1,305
OAL03922.1,416
XP_047836432.1,387
XP_049139918.1,900,RE|1|25|#eebe41|SignalP-noTM_SignalP-noTM,HH|119|356|#7df62d|PF00264_Common central domain of tyrosinase,EL|7|29|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
XP_038785246.1,397
PPJ57948.1,392
XP_044653263.1,412
KAJ3947870.1,249
CAI6096147.1,393
KAJ9161657.1,412
KAF2036232.1,381
KAJ4990324.1,423
XP_049200229.1,399
XP_016253473.1,362
XP_023457842.1,392
KAJ1323862.1,313
KAI1054669.1,382
XP_030986874.1,386
CAH0036467.1,388
XP_049172662.1,380,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|23|#eebe41|SignalP-noTM_SignalP-noTM,HH|103|323|#7df62d|PF00264_Common central domain of tyrosinase
XP_009856008.1,391
KAJ0131223.1,389
CAH0000230.1,393
EFQ85282.1,371,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|94|312|#7df62d|PF00264_Common central domain of tyrosinase,EL|7|29|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAI0017635.1,268,HH|3|213|#7df62d|PF00264_Common central domain of tyrosinase
KAI1880052.1,380
KAK0384400.1,388
KAJ8118376.1,414
KAB8291533.1,632,HH|423|596|#0e9e4a|PF00445_Ribonuclease T2 family,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|104|335|#7df62d|PF00264_Common central domain of tyrosinase,EL|385|407|#3cbbe1|TMhelix_Region of a membrane-bound protein predicted to be embedded in the membrane.
KAF5650621.1,382
KAG9203938.1,423
CZT07529.1,342
XP_038786580.1,818
KAH6684269.1,394
KAF5538912.1,382
SPJ78703.1,387
KAH8173630.1,427,HH|136|365|#7df62d|PF00264_Common central domain of tyrosinase
KAI3555987.1,396
KAI1842959.1,380
KAI4708361.1,389
KAI4695706.1,389
EME46462.1,387,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|16|#eebe41|SignalP-noTM_SignalP-noTM,HH|98|329|#7df62d|PF00264_Common central domain of tyrosinase
KAH3957837.1,417
KAF5675193.1,387
GKU08185.1,390
XP_051324360.1,389
XP_049257383.1,389
KAK1687316.1,404
KAH8667946.1,371
KAH9237671.1,377
RYC83071.1,490
KAI0455416.1,388
CAI6092112.1,388
KAK0624393.1,409,HH|116|351|#7df62d|PF00264_Common central domain of tyrosinase
XP_013321520.1,362
KXS96726.1,393
XP_014084624.1,403
KAJ5065586.1,399
KAI6357363.1,470,RE|1|50|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,HH|223|413|#7df62d|PF00264_Common central domain of tyrosinase
KAH8169994.1,375,HH|89|318|#7df62d|PF00264_Common central domain of tyrosinase
RGP63163.1,390
KAH8724257.1,361
KAH7561752.1,421
XP_030976087.1,470
KAH7370471.1,394
KAJ4342636.1,423
KAH3938622.1,417
KAK1708807.1,404
KAJ6286129.1,425
KAK1635842.1,404
KLU88605.1,396
KAH3906921.1,417
KXJ93661.1,405
PSN73978.1,422
KAK0372961.1,396
KAH6450176.1,417
KAF2214242.1,415,RE|1|17|#27220e|SignalP-TM_SignalP-TM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|19|#eebe41|SignalP-noTM_SignalP-noTM,HH|113|351|#7df62d|PF00264_Common central domain of tyrosinase
KAE8451007.1,404,HH|128|345|#7df62d|PF00264_Common central domain of tyrosinase
KAH4158521.1,417
KAH7090613.1,381
XP_049194578.1,389
KAJ4992440.1,391,HH|98|330|#7df62d|PF00264_Common central domain of tyrosinase
XP_007713416.1,395
KAG5772019.1,382
XP_037206428.1,385
KAF2997256.1,394
VUC28414.1,395
KAJ4410886.1,423
KKK19411.1,361,RE|1|21|#27220e|SignalP-TM_SignalP-TM,RE|1|21|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|20|#eebe41|SignalP-noTM_SignalP-noTM,HH|124|302|#7df62d|PF00264_Common central domain of tyrosinase
KAH4109359.1,388
KAK1729316.1,399
XP_018039479.1,419
XP_014562725.1,395
KAH8160468.1,388
RPA82700.1,420,RE|1|22|#27220e|SignalP-TM_SignalP-TM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|22|#eebe41|SignalP-noTM_SignalP-noTM,HH|129|361|#7df62d|PF00264_Common central domain of tyrosinase
KAI1034951.1,448
KAK1827501.1,387,HH|96|326|#7df62d|PF00264_Common central domain of tyrosinase
XP_001803906.1,320,HH|65|262|#7df62d|PF00264_Common central domain of tyrosinase
KXJ86129.1,409
KAI0552999.1,388
KAJ4321387.1,358
KAH8761022.1,387
KAH7320731.1,514,RE|1|24|#27220e|SignalP-TM_SignalP-TM,RE|1|18|#eebe41|SignalP-noTM_SignalP-noTM,RE|1|24|#eebe41|SignalP-noTM_SignalP-noTM,HH|265|454|#7df62d|PF00264_Common central domain of tyrosinase
KAI1049846.1,385
OHW98056.1,396
KAF1837597.1,387
KAH0429210.1,404
KAG4274700.1,385
XP_036532356.1,383
KAF5227189.1,390
CZT48813.1,327
CAF3429418.1,390
TRX94542.1,388
XP_037179581.1,404
XP_011323098.1,390
GJC94526.1,409
KAF7187733.1,393
KAH7304674.1,386
KAF9694665.1,423
KAI0542229.1,390
XP_018161369.1,409
XP_037190401.1,404
CAG2010620.1,390
KAI0905943.1,388
XP_030989530.1,401
KAI7780572.1,387
KAH7308410.1,399
KAI3333402.1,388
KAF4834592.1,377
KPA37434.1,390
